Agent,Episode,Stage,Action,Reward_Step,Raw_WRS,Raw_ATE,Raw_DIE,Penalty_Fairness
Fixed (Fair),26,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),26,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),27,1,m2,-4.0735123999141925,0.5054061146467764,0.204914555070835,0.0034298402077389545,5.122657950622543
Fixed (Fair),27,2,m2,-5.0033332463709,0.5559518772229294,0.16383732319661737,0.029109385305389035,6.141706478337074
Fixed (Fair),27,3,m2,-10.834040386661009,0.9103130510788446,0.1268605763467262,0.12497578196699122,11.60264615012827
Fixed (Fair),27,4,m2,-12.006335371241068,0.9936756015271822,0.11302453978733058,0.13499123769212767,12.636580769114374
Fixed (Fair),27,5,m2,-10.643258906579485,0.8067831545867971,0.06326484594958602,0.1354037910103687,10.775907366075344
Fixed (Fair),27,6,m2,-13.366060229792415,1.0307099907795856,0.08286843688331842,0.16938223454148715,13.694744598625599
Fixed (Fair),27,7,m2,-13.130451746649069,1.0013459157729898,0.07473960376866699,0.168219431330292,13.377847784335739
Fixed (Fair),27,8,m2,-12.769989510462867,0.9698517193356455,0.07130873145855356,0.1642279815845974,12.983076825048403
Fixed (Fair),27,9,m2,-11.303559637456587,0.8385050747698203,0.05653967354449843,0.1491952812601684,11.368956372901572
Fixed (Fair),27,10,m2,-10.51753086208754,0.7913889768718213,0.05264535312207039,0.1315047312295015,10.543984393308243
Fixed (Fair),27,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),27,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),27,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),27,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),27,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),28,1,m2,-3.7345048341604894,0.4802005291021534,0.20765722026123737,0.00045358728756647593,4.811077036772863
Fixed (Fair),28,2,m2,-5.424899883100368,0.5807877707620258,0.1625426608711254,0.037122439209568175,6.550326491811622
Fixed (Fair),28,3,m2,-11.081575829961777,0.9460791856832603,0.13180563084548322,0.12194201407920027,11.899632138416608
Fixed (Fair),28,4,m2,-12.40174716360666,1.0025461652250132,0.10508275107506312,0.14635565110535795,12.95257467435729
Fixed (Fair),28,5,m2,-11.073345014298585,0.858276149483702,0.07260114072692948,0.135829746336543,11.29935642156788
Fixed (Fair),28,6,m2,-13.874828450709932,1.0684584353636208,0.0716235109569299,0.17032396033215116,14.091063560279231
Fixed (Fair),28,7,m2,-13.851384869485914,1.042372832144101,0.06099021383914106,0.17687793432181564,13.961287007877324
Fixed (Fair),28,8,m2,-13.543574217378625,1.0321924006706544,0.06734888781819542,0.16975695444270178,13.71706309556058
Fixed (Fair),28,9,m2,-12.051418771318948,0.8882769369279024,0.04999803583330835,0.1584314880186503,12.051399129652031
Fixed (Fair),28,10,m2,-10.860950933955792,0.8212449544939738,0.04996000298809105,0.13240507094484819,10.860550963836703
Fixed (Fair),28,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),28,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),28,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),28,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),28,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),29,1,m2,-3.422029946852083,0.45305486470806433,0.2114126054677488,0.0002803677224464396,4.536156001529571
Fixed (Fair),29,2,m2,-4.658761729135412,0.521417804064207,0.16454922531139643,0.029503797080365324,5.804253982249376
Fixed (Fair),29,3,m2,-10.455902436867467,0.8964601802791594,0.12337282907227484,0.111251446239931,11.189630727590215
Fixed (Fair),29,4,m2,-11.649010033709267,0.9714581441462671,0.10508632226513769,0.12426459074489866,12.199873256360643
Fixed (Fair),29,5,m2,-10.50430095281841,0.8404033217117708,0.0754609443130146,0.11774385894154245,10.758910395948556
Fixed (Fair),29,6,m2,-13.436469338024665,1.058572838086725,0.07091438588884862,0.15299424080229507,13.645613196913152
Fixed (Fair),29,7,m2,-13.135414154790032,1.0062788030414949,0.05724360534315086,0.15725310889032962,13.20785020822154
Fixed (Fair),29,8,m2,-12.899470648750269,1.0109200060988435,0.06262716159726002,0.14582711018672162,13.025742264722869
Fixed (Fair),29,9,m2,-11.440745285623205,0.8873945986708038,0.05575786718409859,0.13121889853780755,11.49832395746419
Fixed (Fair),29,10,m2,-10.745013722686078,0.8262673494802225,0.041145578677447406,0.11968980073291631,10.656469509460551
Fixed (Fair),29,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),29,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),29,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),29,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),29,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),30,1,m2,-4.195618345797078,0.5304402395315511,0.21734701548326665,0.0032343052657116955,5.369088500629744
Fixed (Fair),30,2,m2,-5.319484953674014,0.604142823159071,0.16391511040764806,0.020860391307989223,6.458636057750494
Fixed (Fair),30,3,m2,-10.510934083915522,0.9630367826504956,0.12499774532406846,0.08152718553256255,11.260911537156208
Fixed (Fair),30,4,m2,-12.300558179164694,1.072655631839279,0.10037702236585483,0.10388860422152268,12.804328402823243
Fixed (Fair),30,5,m2,-11.056591482653204,0.9125397732072031,0.06534919241909662,0.10423428373860699,11.21008340684417
Fixed (Fair),30,6,m2,-13.778456102311623,1.1463096770961587,0.08003967664235505,0.1307878048886793,14.078852868735174
Fixed (Fair),30,7,m2,-13.567749854820336,1.095201903232593,0.05900721617126323,0.13529014921035185,13.657822016532968
Fixed (Fair),30,8,m2,-13.579008801660676,1.1220872217241626,0.0701863656997413,0.12800001207082304,13.780872458658088
Fixed (Fair),30,9,m2,-11.66267855176511,0.9529288225415594,0.06826746297886234,0.11580324780690697,11.845353181553733
Fixed (Fair),30,10,m2,-11.115131856074873,0.9010966791780906,0.058686640027354506,0.10955157322837562,11.201998256348418
Fixed (Fair),30,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),30,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),30,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),30,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),30,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),31,1,m2,-3.931133752302561,0.4941766671708574,0.20168864546420218,0.00031267676180044,4.948020206944583
Fixed (Fair),31,2,m2,-5.284417288162144,0.5690274787656371,0.1601876093677454,0.03480092970916138,6.386293381839598
Fixed (Fair),31,3,m2,-10.663551239356616,0.9051760382689598,0.12859946590663732,0.11988927578666966,11.44954589842299
Fixed (Fair),31,4,m2,-11.948088141138339,0.9993309869495205,0.12202905557657975,0.13375344137044662,12.668378696904137
Fixed (Fair),31,5,m2,-10.83178079218002,0.8592436741520298,0.08115098399804528,0.12754269453200862,11.143290632160472
Fixed (Fair),31,6,m2,-13.72810088560819,1.062489937759785,0.07853508712227239,0.1694276189616533,14.013451756830914
Fixed (Fair),31,7,m2,-13.4423924700403,1.0168592804820182,0.0639308163785409,0.17065539145027625,13.581700633825708
Fixed (Fair),31,8,m2,-13.49097786081904,1.0385496981163709,0.07125886104685109,0.16590347450619214,13.703566471287552
Fixed (Fair),31,9,m2,-11.923318038850928,0.8714809561189629,0.04195586697138058,0.15640335736875532,11.842876708564734
Fixed (Fair),31,10,m2,-10.915030944043904,0.8112478063457194,0.03953846823800435,0.13489687814833776,10.810415626423948
Fixed (Fair),31,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),31,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),31,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),31,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),31,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),32,1,m2,-4.1440163746603265,0.536767576798628,0.22431580986862515,0.0009749352680149537,5.387174473346578
Fixed (Fair),32,2,m2,-5.553275967571116,0.6085931805629163,0.1704810262140573,0.03360772120412628,6.758086229711689
Fixed (Fair),32,3,m2,-10.986133397748908,0.9741895300565686,0.1255912177855092,0.10000751375191563,11.742045575604
Fixed (Fair),32,4,m2,-12.129505153457357,1.0482935142219059,0.11091194797184382,0.11278447454783684,12.738624633175796
Fixed (Fair),32,5,m2,-11.368846783755217,0.8914077470991513,0.05414120611892798,0.12480906869764916,11.410258844944497
Fixed (Fair),32,6,m2,-13.66589129197435,1.1003098144100179,0.08590029385175985,0.1510898043195885,14.024894230491949
Fixed (Fair),32,7,m2,-13.738989209602105,1.0840315252716295,0.06325118104881468,0.15155928836869786,13.871501020090252
Fixed (Fair),32,8,m2,-12.942200514000548,1.035083545427301,0.07101747100803636,0.14007698849039507,13.152375224080911
Fixed (Fair),32,9,m2,-11.259115120896237,0.8842927240125769,0.05242298168945519,0.12202088488325105,11.283344937790789
Fixed (Fair),32,10,m2,-10.362949786614058,0.8129918401362677,0.05246531624982099,0.1128842273874795,10.387602949112267
Fixed (Fair),32,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),32,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),32,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),32,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),32,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),33,1,m2,-3.932285430560812,0.4965290940091456,0.20977318040903523,0.003236314727985412,5.030017234651164
Fixed (Fair),33,2,m2,-4.897383384966979,0.5657461086569021,0.1722611941759309,0.02312671200786337,6.119995326726288
Fixed (Fair),33,3,m2,-11.004556760663261,0.9686003497894544,0.13150434299015484,0.10667983463351322,11.81960019056481
Fixed (Fair),33,4,m2,-12.418520645530041,1.03265175902245,0.10456690222139119,0.1318836038759726,12.964189667743952
Fixed (Fair),33,5,m2,-11.071070678574126,0.874815946162391,0.07026495989487008,0.1262780407949459,11.273720277522827
Fixed (Fair),33,6,m2,-13.665718839107154,1.0699691136428215,0.07325326113833405,0.1599280157031139,13.898251450490495
Fixed (Fair),33,7,m2,-13.725494375482754,1.0586221731380294,0.06396748841562631,0.1639473764129361,13.865169259639018
Fixed (Fair),33,8,m2,-13.12811619237454,1.039053384484229,0.07238701576865551,0.14807262526094034,13.351986350061095
Fixed (Fair),33,9,m2,-11.806533913017539,0.9233125598697979,0.06449192610796901,0.13591637876996238,11.951453174097228
Fixed (Fair),33,10,m2,-11.203236717381667,0.8573572766023403,0.046258894647919574,0.12961264489187296,11.165825663860863
Fixed (Fair),33,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),33,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),33,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),33,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),33,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),34,1,m2,-3.98620068290533,0.49316598012646784,0.2085018276809615,0.006977957922513323,5.071218959714945
Fixed (Fair),34,2,m2,-5.057207762972813,0.5837359163906455,0.17101316925355337,0.021499014580094594,6.267339455508346
Fixed (Fair),34,3,m2,-11.44928000775024,0.995887916792131,0.12229882387349747,0.11066945392819519,12.172268246485213
Fixed (Fair),34,4,m2,-12.620985917878379,1.0828631386128682,0.10685129083183262,0.11804337200340104,13.189498826196704
Fixed (Fair),34,5,m2,-10.994609383106187,0.8794891026799154,0.0712458220586373,0.12060882884467028,11.207067603692561
Fixed (Fair),34,6,m2,-14.237785449308884,1.1400811171333933,0.07386933219579239,0.1537833799966438,14.476478771266809
Fixed (Fair),34,7,m2,-13.84116456826751,1.0932028947104284,0.0656800987336977,0.15329683042501013,13.997965555604488
Fixed (Fair),34,8,m2,-13.458177036797222,1.0993334648198334,0.07690253763571267,0.1366933882478007,13.727202413154348
Fixed (Fair),34,9,m2,-12.078486269372766,0.9616304933253036,0.06023765404829622,0.12822789383013466,12.180862809855729
Fixed (Fair),34,10,m2,-10.503270119132676,0.8374679484091138,0.05802388718016468,0.11044147534215928,10.583508990934323
Fixed (Fair),34,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),34,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),34,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),34,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),34,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),35,1,m2,-3.305159573399637,0.4489938924529289,0.22059399559192333,0.001058030239479063,4.51109952931887
Fixed (Fair),35,2,m2,-5.399061265898591,0.5757381852952937,0.1600501272663754,0.03710903428047038,6.499562538562345
Fixed (Fair),35,3,m2,-10.923404655479834,0.9166839559102207,0.11750923358568062,0.12158287161172164,11.59849699133664
Fixed (Fair),35,4,m2,-12.566082115194975,1.0293925579373775,0.10297464016118905,0.14009514687165442,13.095828516806865
Fixed (Fair),35,5,m2,-11.213992735053163,0.865827296719345,0.06299396278025345,0.13428296978311227,11.343932362855696
Fixed (Fair),35,6,m2,-13.75735485660882,1.058550159425581,0.07102928327140312,0.1691073047533521,13.967647689322853
Fixed (Fair),35,7,m2,-13.513657094061633,1.0335753667483794,0.06412015625052461,0.16595524945415438,13.65485865656688
Fixed (Fair),35,8,m2,-12.939742294783434,1.001815475929693,0.068486847000025,0.15532280027433779,13.124610764783684
Fixed (Fair),35,9,m2,-11.878382951042083,0.8956277810810341,0.04831884710057164,0.14526468056187292,11.861571422047799
Fixed (Fair),35,10,m2,-11.332689676081058,0.8595057396686315,0.04593447614256435,0.13484885204101935,11.292034437506702
Fixed (Fair),35,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),35,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),35,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),35,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),35,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),36,1,m2,-4.005726796249448,0.5094269356660452,0.21082087926837817,0.000983311613638821,5.113935588933229
Fixed (Fair),36,2,m2,-5.503025011708618,0.6367081070038746,0.1852742289833693,0.024434311575178252,6.855767301542311
Fixed (Fair),36,3,m2,-11.87757328812515,1.0525513277677438,0.12954837518995344,0.10737718811736233,12.673057040024684
Fixed (Fair),36,4,m2,-12.549255100610853,1.0909180367074867,0.11122058683455804,0.11261403009407833,13.161460968956433
Fixed (Fair),36,5,m2,-11.418037903818425,0.9360372090246062,0.06749458426932001,0.11163058281327812,11.592983746511624
Fixed (Fair),36,6,m2,-14.327893580105247,1.1554062970764174,0.07372565819495196,0.15055435956452956,14.565150162054767
Fixed (Fair),36,7,m2,-14.189931486322426,1.11722137354526,0.057805178734496,0.15478847691073916,14.267983273667385
Fixed (Fair),36,8,m2,-13.997647450641404,1.1280353328424675,0.059918781312044686,0.14082409676685886,14.09683526376185
Fixed (Fair),36,9,m2,-12.924179862517606,0.9945488093572219,0.034369060525739084,0.14111911871013888,12.767870467774998
Fixed (Fair),36,10,m2,-11.349639334364207,0.8973931433853384,0.05267312550682755,0.12012195777895492,11.376370589432483
Fixed (Fair),36,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),36,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),36,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),36,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),36,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),37,1,m2,-4.394626060239922,0.5554509273902131,0.2169363025387981,0.0004739905862885807,5.563989085627902
Fixed (Fair),37,2,m2,-5.044984620975672,0.5906921112101171,0.17912327890806398,0.021464814897757034,6.336217410056312
Fixed (Fair),37,3,m2,-10.488217820145092,0.9551659130893154,0.1332646786448613,0.08846027378502755,11.320864606593705
Fixed (Fair),37,4,m2,-11.87908156674245,1.0410868067359242,0.11433004818455075,0.10557569906143574,12.522382048587957
Fixed (Fair),37,5,m2,-10.93091094311722,0.8713603903395675,0.06334728686173777,0.11753899541694615,11.064383811734599
Fixed (Fair),37,6,m2,-13.459451186279338,1.0881640817479268,0.06517759811808074,0.1364793174990439,13.611227167460147
Fixed (Fair),37,7,m2,-13.754658282959504,1.0901638344154296,0.055707225900239375,0.14550460989038008,13.811730541961898
Fixed (Fair),37,8,m2,-13.350125762161586,1.063021488199831,0.06021894274726228,0.14110501538179487,13.452315189634207
Fixed (Fair),37,9,m2,-12.095622276282315,0.9660711941968392,0.05458460912548868,0.12403782127844051,12.141468367537202
Fixed (Fair),37,10,m2,-10.88032368661032,0.8618236221653159,0.046391381066593275,0.11130006378115465,10.844237497276252
Fixed (Fair),37,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),37,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),37,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),37,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),37,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),38,1,m2,-3.6604090660720963,0.4745354052573927,0.21167255624911427,0.0015890287994656527,4.777134628563239
Fixed (Fair),38,2,m2,-4.566978667836618,0.5206605348667398,0.17082189323988214,0.02842961257840207,5.7751976002354395
Fixed (Fair),38,3,m2,-10.718139958359771,0.9508219277108423,0.14179050520658404,0.10639128666585942,11.636045010425612
Fixed (Fair),38,4,m2,-12.649269220825929,1.0697021029572835,0.11169401488898022,0.1284594170071448,13.26620936971573
Fixed (Fair),38,5,m2,-11.498824904536784,0.9143330248265789,0.07275725098304019,0.12915335830506985,11.726397414367186
Fixed (Fair),38,6,m2,-14.543111539191733,1.1335351606425694,0.06806931039908176,0.16942265183784283,14.72380464318255
Fixed (Fair),38,7,m2,-14.438281967422377,1.129392858707558,0.06320806691644994,0.16382170247556493,14.570362636586877
Fixed (Fair),38,8,m2,-13.978140336462296,1.098098528660095,0.06255696709846684,0.15613623604230065,14.103710007446963
Fixed (Fair),38,9,m2,-12.48922002258199,0.9642374863088711,0.04883041407402291,0.1417574650116754,12.477524163322219
Fixed (Fair),38,10,m2,-11.285617227656592,0.8719478368017528,0.04996542577543497,0.12828965586967073,11.285271485410941
Fixed (Fair),38,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),38,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),38,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),38,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),38,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),39,1,m2,-4.257222284283531,0.5363750312783995,0.21297294042379694,0.0011600687868753012,5.386951688521501
Fixed (Fair),39,2,m2,-5.532792606539361,0.6152056147595225,0.15780505561082087,0.022939350752617216,6.610843162647569
Fixed (Fair),39,3,m2,-11.50375933845108,1.0276465149951033,0.12626856979133133,0.09949899432066794,12.266445036364392
Fixed (Fair),39,4,m2,-13.209456399308833,1.127494173967901,0.09941872395039997,0.12143509495669114,13.703643638812832
Fixed (Fair),39,5,m2,-11.562329579221666,0.9459060252168313,0.06213558054865604,0.1112312566269956,11.683685384708227
Fixed (Fair),39,6,m2,-14.759129336801596,1.2057746638785216,0.07174756274315686,0.14594291627239736,14.976604964233164
Fixed (Fair),39,7,m2,-14.57847218856727,1.1723081625594471,0.05860997621852362,0.14707451625790183,14.664571950752507
Fixed (Fair),39,8,m2,-13.810633997557941,1.1487765642729204,0.06962829102727582,0.1259575632550748,14.0069169078307
Fixed (Fair),39,9,m2,-11.922774196448769,0.9828659322639565,0.0699325239489391,0.11467200566492984,12.12209943593816
Fixed (Fair),39,10,m2,-11.583088434727285,0.9291951729796977,0.040187625952551646,0.10965064822279125,11.484964694252803
Fixed (Fair),39,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),39,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),39,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),39,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),39,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),40,1,m2,-4.656432769689298,0.5806971294466591,0.21848759967072934,0.0017168735965000514,5.841308766396591
Fixed (Fair),40,2,m2,-5.58724577681504,0.6129983784068628,0.17416903768612702,0.034947618480384135,6.8289361536763105
Fixed (Fair),40,3,m2,-13.008079743502071,1.096857131930879,0.11184986669584968,0.13290035455758883,13.626578410460567
Fixed (Fair),40,4,m2,-13.704657352709837,1.1358510621544202,0.1031518699069921,0.14388327151177782,14.236176051779758
Fixed (Fair),40,5,m2,-12.443606868096651,0.9676628962988897,0.057205771615471794,0.1419517810631237,12.51566458425137
Fixed (Fair),40,6,m2,-15.838989154093317,1.235684371021955,0.06399358507019112,0.18110406472878388,15.978925004795228
Fixed (Fair),40,7,m2,-15.721583928129569,1.2078104897300106,0.05416552762607129,0.18425671535450877,15.763239204390281
Fixed (Fair),40,8,m2,-14.800125154774587,1.1518170456607082,0.05866069613609127,0.16842808297642084,14.8867321161355
Fixed (Fair),40,9,m2,-13.039741754405252,1.003516581789165,0.0466143473510769,0.1485359705012186,13.005885227916021
Fixed (Fair),40,10,m2,-12.325064940409836,0.9296246802696504,0.033615134530478714,0.1432484741509059,12.161216285714623
Fixed (Fair),40,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),40,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),40,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),40,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),40,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),41,1,m2,-4.4963332232668005,0.5566856567890315,0.22212544252840963,0.007536554033029136,5.717587648550897
Fixed (Fair),41,2,m2,-5.711075550716348,0.6380442857142858,0.1639909862957382,0.023527127826543565,6.85098541367373
Fixed (Fair),41,3,m2,-12.043384822850085,1.0476877532065463,0.11682449580154161,0.11173761244000197,12.7116297808655
Fixed (Fair),41,4,m2,-13.813187512435396,1.1651027863777088,0.09896515232362216,0.13259055859472652,14.302839035671617
Fixed (Fair),41,5,m2,-12.280287416256739,0.9814211410880139,0.052331768435660155,0.1244696844866601,12.303605100613341
Fixed (Fair),41,6,m2,-14.969220939719397,1.1932734498009725,0.060313581367985356,0.1569811127694763,15.072356753399252
Fixed (Fair),41,7,m2,-15.057586554786237,1.176232428129147,0.05371403985068884,0.16662013360008285,15.094726953293126
Fixed (Fair),41,8,m2,-14.54921894037476,1.164463896505971,0.06281298266966645,0.15163549010058563,14.677348767071424
Fixed (Fair),41,9,m2,-12.877789178911607,1.0219478637770896,0.05358173668747146,0.13470639540077137,12.913606545786322
Fixed (Fair),41,10,m2,-12.015067669448234,0.9653270942061036,0.05589450391150682,0.12103708832511326,12.074012708563302
Fixed (Fair),41,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),41,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),41,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),41,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),41,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),42,1,m2,-3.8093649320675524,0.48574124542124525,0.2068983215676231,0.00104678467656652,4.878348147743783
Fixed (Fair),42,2,m2,-5.183084502120661,0.5930609523809524,0.1723476305575252,0.02379756419431947,6.406560807695913
Fixed (Fair),42,3,m2,-11.596913744424134,1.0029993040293044,0.1284876149568828,0.1175898426849959,12.381789893992961
Fixed (Fair),42,4,m2,-12.684843597456368,1.057283443223444,0.11193125798518704,0.13656608725368996,13.304156177308238
Fixed (Fair),42,5,m2,-11.634838120244392,0.9174353846153849,0.06668520191653218,0.13136681466279326,11.801690139409715
Fixed (Fair),42,6,m2,-14.779381358308076,1.164341428571428,0.07601280240068352,0.1698047548300316,15.039509382314911
Fixed (Fair),42,7,m2,-14.315859860065126,1.1153478021978023,0.06864089436662814,0.16743953908766923,14.502268803731408
Fixed (Fair),42,8,m2,-13.50609877279142,1.06840249084249,0.07922845355082922,0.15571791999374057,13.798383308299712
Fixed (Fair),42,9,m2,-12.174632416950963,0.925630146520147,0.05013156613278927,0.1459823306538693,12.175948078278855
Fixed (Fair),42,10,m2,-11.207565872395827,0.8573663736263737,0.047434971377659604,0.13041259249543435,11.181915586172423
Fixed (Fair),42,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),42,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),42,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),42,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),42,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),43,1,m2,-4.3060129200687465,0.5436632522919996,0.21753681991496007,0.0022374298149175076,5.481381119218347
Fixed (Fair),43,2,m2,-6.171702544624846,0.6773314371538535,0.16180679664018416,0.02582280697440767,7.2897705110266875
Fixed (Fair),43,3,m2,-12.292979916257028,1.1016711746299936,0.12169327252952895,0.09966004476261901,13.009912641552317
Fixed (Fair),43,4,m2,-14.283286397984792,1.2375694606631416,0.0979993366517956,0.11937925789356658,14.763279764502748
Fixed (Fair),43,5,m2,-12.482738814578347,1.0244613599716301,0.06503732312873829,0.11942492230747147,12.63311204586573
Fixed (Fair),43,6,m2,-15.588372024079503,1.2817813979369401,0.06484877866478177,0.14595229156789596,15.73685981072732
Fixed (Fair),43,7,m2,-15.499621328412507,1.2504138042491943,0.05257971953486295,0.15106402406345965,15.525418523761136
Fixed (Fair),43,8,m2,-15.125705017902623,1.2403117928178813,0.05978090065250907,0.1410198048124452,15.223514024427715
Fixed (Fair),43,9,m2,-13.433035737408298,1.0712496862646932,0.04124992978389571,0.13165190863001625,13.345535035247256
Fixed (Fair),43,10,m2,-12.539996500094992,0.998438108305433,0.03385683370274093,0.1197091877034035,12.3785648371224
Fixed (Fair),43,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),43,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),43,13,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),43,14,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),43,15,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),44,1,m2,-3.4765863969070594,0.447846484942703,0.2003674233344534,8.978904122816656e-05,4.4802606302515935
Fixed (Fair),44,2,m2,-4.845188336874715,0.559332618332568,0.16906675780124447,0.022126486578074034,6.03585591488716
Fixed (Fair),44,3,m2,-10.584404755831592,0.944775306622384,0.12479494892441122,0.09423005894259327,11.332354245075704
Fixed (Fair),44,4,m2,-12.208616299787103,1.0524807200650106,0.10758298373231112,0.11298194682300544,12.784446137110214
Fixed (Fair),44,5,m2,-11.2258934732356,0.9185909572601251,0.06427591741697897,0.10913715374020691,11.368652647405389
Fixed (Fair),44,6,m2,-13.632666304060285,1.102390324700562,0.06551620537960588,0.13819625554253612,13.787828357856343
Fixed (Fair),44,7,m2,-13.54937027928561,1.0644498570234016,0.054613003078188574,0.147550086991674,13.595500310067495
Fixed (Fair),44,8,m2,-13.045343858592117,1.0406340943833983,0.05787562081604509,0.13588795614592933,13.124100066752568
Fixed (Fair),44,9,m2,-12.079082231211387,0.9524921067260245,0.042636925037401935,0.12402652071625814,12.005451481585407
Fixed (Fair),44,10,m2,-10.955875695282796,0.8475172035944363,0.03402843229448567,0.11604939911416447,10.796160018227653
Fixed (Fair),44,11,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),44,12,None,0.0,0.0,0.0,0.0,0.0
Fixed (Fair),44,13,None,0.0,0.0,0.0,0.0,0.0
