Agent,Episode,Stage,Action,Reward_Step,Raw_WRS,Raw_DIE,Penalty_Fairness
Random,49,2,m_textblob,-0.22927272727272738,0.012927272727272737,0.0,0.12927272727272737
Random,50,1,trans_danish,-0.5,0.0,0.0,0.0
Random,50,2,m_gru,-0.12165573770491805,0.002165573770491805,0.0,0.02165573770491805
Random,51,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,51,2,m_textblob,-0.14123188405797105,0.004123188405797106,0.0,0.041231884057971055
Random,52,1,trans_none,0.0,0.0,0.0,0.0
Random,52,2,m_random,-0.4544285714285714,0.03544285714285714,0.0,0.35442857142857137
Random,53,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,53,2,m_random,-0.5813333333333334,0.048133333333333334,0.0,0.48133333333333334
Random,54,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,54,2,m_random,-0.25713432835820893,0.01571343283582089,0.0,0.1571343283582089
Random,55,1,trans_danish,-0.5,0.0,0.0,0.0
Random,55,2,m_textblob,-0.19319354838709674,0.009319354838709675,0.0,0.09319354838709674
Random,56,1,trans_danish,-0.5,0.0,0.0,0.0
Random,56,2,m_random,-0.12872222222222224,0.0028722222222222244,0.0,0.028722222222222243
Random,57,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,57,2,m_random,-0.2877936507936508,0.018779365079365083,0.0,0.18779365079365085
Random,58,1,trans_none,0.0,0.0,0.0,0.0
Random,58,2,m_dbert,-0.24158823529411777,0.014158823529411776,0.0,0.14158823529411776
Random,59,1,trans_danish,-0.5,0.0,0.0,0.0
Random,59,2,m_random,-0.580125,0.0480125,0.0,0.480125
Random,60,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,60,2,m_bf,-8.5,0.84,0.0,8.4
Random,61,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,61,2,m_textblob,-0.18384615384615388,0.008384615384615386,0.0,0.08384615384615386
Random,62,1,trans_danish,-0.5,0.0,0.0,0.0
Random,62,2,m_random,-0.6538596491228069,0.0553859649122807,0.0,0.5538596491228069
Random,63,1,trans_danish,-0.5,0.0,0.0,0.0
Random,63,2,m_random,-0.40072413793103445,0.030072413793103447,0.0,0.3007241379310345
Random,64,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,64,2,m_dbert,-0.11871148459383732,0.001871148459383731,0.0,0.01871148459383731
Random,65,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,65,2,m_dbert,-0.19791666666666644,0.009791666666666643,0.0,0.09791666666666643
Random,66,1,trans_none,0.0,0.0,0.0,0.0
Random,66,2,m_dbert,-0.2003333333333332,0.010033333333333318,0.0,0.10033333333333318
Random,67,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,67,2,m_gru,-0.21773134328358212,0.011773134328358213,0.0,0.11773134328358213
Random,68,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,68,2,m_textblob,-0.15307936507936507,0.0053079365079365054,0.0,0.05307936507936505
Random,69,1,trans_danish,-0.5,0.0,0.0,0.0
Random,69,2,m_random,-0.38803030303030317,0.02880303030303032,0.0,0.2880303030303032
Random,70,1,trans_danish,-0.5,0.0,0.0,0.0
Random,70,2,m_random,-0.4227288135593221,0.03227288135593221,0.0,0.3227288135593221
Random,71,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,71,2,m_gru,-0.5803076923076923,0.04803076923076923,0.0,0.4803076923076923
Random,72,1,trans_danish,-0.5,0.0,0.0,0.0
Random,72,2,m_random,-0.3834827586206896,0.028348275862068957,0.0,0.28348275862068956
Random,73,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,73,2,m_gru,-0.5314545454545455,0.04314545454545455,0.0,0.4314545454545455
Random,74,1,trans_danish,-0.5,0.0,0.0,0.0
Random,74,2,m_dbert,-1.3825245901639347,0.12825245901639346,0.0,1.2825245901639346
Random,75,1,trans_none,0.0,0.0,0.0,0.0
Random,75,2,m_gru,-0.25294915254237293,0.015294915254237292,0.0,0.15294915254237293
Random,76,1,trans_danish,-0.5,0.0,0.0,0.0
Random,76,2,m_bf,-8.1,0.8,0.0,8.0
Random,77,1,trans_none,0.0,0.0,0.0,0.0
Random,77,2,m_textblob,-0.21329032258064518,0.011329032258064517,0.0,0.11329032258064517
Random,78,1,trans_none,0.0,0.0,0.0,0.0
Random,78,2,m_bf,-9.9,0.98,0.0,9.8
Random,79,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,79,2,m_textblob,-0.21155172413793105,0.011155172413793104,0.0,0.11155172413793103
Random,80,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,80,2,m_gru,-1.171448275862069,0.10714482758620689,0.0,1.071448275862069
Random,81,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,81,2,m_random,-0.28816129032258064,0.018816129032258065,0.0,0.18816129032258067
Random,82,1,trans_danish,-0.5,0.0,0.0,0.0
Random,82,2,m_textblob,-0.22249999999999998,0.012249999999999995,0.0,0.12249999999999996
Random,83,1,trans_none,0.0,0.0,0.0,0.0
Random,83,2,m_dbert,-0.7235901639344261,0.062359016393442615,0.0,0.6235901639344261
Random,84,1,trans_none,0.0,0.0,0.0,0.0
Random,84,2,m_random,-0.39874576271186446,0.02987457627118644,0.0,0.2987457627118644
Random,85,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,85,2,m_random,-0.23333333333333334,0.013333333333333334,0.0,0.13333333333333333
Random,86,1,trans_danish,-0.5,0.0,0.0,0.0
Random,86,2,m_random,-0.3092857142857142,0.02092857142857142,0.0,0.2092857142857142
Random,87,1,trans_danish,-0.5,0.0,0.0,0.0
Random,87,2,m_dbert,-0.9262903225806449,0.08262903225806449,0.0,0.8262903225806449
Random,88,1,trans_danish,-0.5,0.0,0.0,0.0
Random,88,2,m_gru,-0.17700000000000007,0.007700000000000007,0.0,0.07700000000000007
Random,89,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,89,2,m_textblob,-0.23269696969696968,0.013269696969696968,0.0,0.13269696969696967
Random,90,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,90,2,m_dbert,-0.2840380549682874,0.018403805496828733,0.0,0.18403805496828735
Random,91,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,91,2,m_random,-0.29284848484848486,0.019284848484848485,0.0,0.19284848484848485
Random,92,1,trans_danish,-0.5,0.0,0.0,0.0
Random,92,2,m_random,-0.3752727272727272,0.02752727272727272,0.0,0.2752727272727272
Random,93,1,trans_danish,-0.5,0.0,0.0,0.0
Random,93,2,m_gru,-1.170421052631579,0.1070421052631579,0.0,1.070421052631579
Random,94,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,94,2,m_random,-0.15196721311475406,0.005196721311475405,0.0,0.05196721311475405
Random,95,1,trans_danish,-0.5,0.0,0.0,0.0
Random,95,2,m_gru,-0.6459491525423728,0.054594915254237285,0.0,0.5459491525423729
Random,96,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,96,2,m_dbert,-1.5804597701149425,0.14804597701149425,0.0,1.4804597701149425
Random,97,1,trans_none,0.0,0.0,0.0,0.0
Random,97,2,m_dbert,-0.4300689655172413,0.03300689655172413,0.0,0.3300689655172413
Random,98,1,trans_danish,-0.5,0.0,0.0,0.0
Random,98,2,m_textblob,-0.19480645161290322,0.009480645161290322,0.0,0.09480645161290323
Random,99,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,99,2,m_gru,-0.28717647058823526,0.018717647058823523,0.0,0.18717647058823522
Random,100,1,trans_danish,-0.5,0.0,0.0,0.0
Random,100,2,m_bf,-5.7,0.56,0.0,5.6000000000000005
Random,101,1,trans_danish,-0.5,0.0,0.0,0.0
Random,101,2,m_bf,-8.299999999999999,0.82,0.0,8.2
Random,102,1,trans_danish,-0.5,0.0,0.0,0.0
Random,102,2,m_gru,-0.3041764705882354,0.020417647058823533,0.0,0.20417647058823535
Random,103,1,trans_none,0.0,0.0,0.0,0.0
Random,103,2,m_bf,-8.7,0.86,0.0,8.6
Random,104,1,trans_danish,-0.5,0.0,0.0,0.0
Random,104,2,m_gru,-0.19396551724137928,0.009396551724137926,0.0,0.09396551724137926
Random,105,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,105,2,m_textblob,-0.10885714285714287,0.0008857142857142867,0.0,0.008857142857142867
Random,106,1,trans_danish,-0.5,0.0,0.0,0.0
Random,106,2,m_random,-0.9421111111111111,0.08421111111111111,0.0,0.8421111111111111
Random,107,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,107,2,m_gru,-0.5978275862068965,0.04978275862068965,0.0,0.4978275862068965
Random,108,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,108,2,m_textblob,-0.3055714285714286,0.02055714285714286,0.0,0.2055714285714286
Random,109,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,109,2,m_dbert,-0.5739430894308946,0.04739430894308946,0.0,0.4739430894308946
Random,110,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,110,2,m_gru,-1.2145714285714289,0.11145714285714287,0.0,1.1145714285714288
Random,111,1,trans_none,0.0,0.0,0.0,0.0
Random,111,2,m_gru,-0.7163846153846152,0.06163846153846152,0.0,0.6163846153846152
Random,112,1,trans_none,0.0,0.0,0.0,0.0
Random,112,2,m_textblob,-0.14425806451612905,0.004425806451612903,0.0,0.044258064516129035
Random,113,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,113,2,m_random,-0.3154920634920635,0.021549206349206346,0.0,0.21549206349206346
Random,114,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,114,2,m_bf,-6.1,0.6,0.0,6.0
Random,115,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,115,2,m_gru,-0.35122580645161283,0.025122580645161287,0.0,0.25122580645161285
Random,116,1,trans_none,0.0,0.0,0.0,0.0
Random,116,2,m_bf,-7.5,0.74,0.0,7.4
Random,117,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,117,2,m_textblob,-0.11706779661016953,0.0017067796610169517,0.0,0.01706779661016952
Random,118,1,trans_danish,-0.5,0.0,0.0,0.0
Random,118,2,m_bf,-8.5,0.84,0.0,8.4
Random,119,1,trans_none,0.0,0.0,0.0,0.0
Random,119,2,m_dbert,-2.125421052631579,0.20254210526315786,0.0,2.025421052631579
Random,120,1,trans_none,0.0,0.0,0.0,0.0
Random,120,2,m_random,-0.3229999999999999,0.02229999999999999,0.0,0.2229999999999999
Random,121,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,121,2,m_random,-0.5020714285714286,0.040207142857142865,0.0,0.40207142857142864
Random,122,1,trans_danish,-0.5,0.0,0.0,0.0
Random,122,2,m_bf,-9.499999999999998,0.94,0.0,9.399999999999999
Random,123,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,123,2,m_textblob,-0.22366666666666668,0.012366666666666668,0.0,0.12366666666666667
Random,124,1,trans_danish,-0.5,0.0,0.0,0.0
Random,124,2,m_textblob,-0.10853846153846153,0.000853846153846153,0.0,0.00853846153846153
Random,125,1,trans_none,0.0,0.0,0.0,0.0
Random,125,2,m_textblob,-0.12329850746268659,0.002329850746268657,0.0,0.023298507462686573
Random,126,1,trans_danish,-0.5,0.0,0.0,0.0
Random,126,2,m_dbert,-0.6841746031746031,0.05841746031746031,0.0,0.5841746031746031
Random,127,1,trans_none,0.0,0.0,0.0,0.0
Random,127,2,m_gru,-0.7245806451612903,0.06245806451612903,0.0,0.6245806451612903
Random,128,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,128,2,m_random,-0.5457142857142855,0.04457142857142855,0.0,0.44571428571428545
Random,129,1,trans_danish,-0.5,0.0,0.0,0.0
Random,129,2,m_textblob,-0.26322222222222214,0.016322222222222214,0.0,0.16322222222222213
Random,130,1,trans_none,0.0,0.0,0.0,0.0
Random,130,2,m_dbert,-0.1414444444444445,0.00414444444444445,0.0,0.0414444444444445
Random,131,1,trans_none,0.0,0.0,0.0,0.0
Random,131,2,m_gru,-1.7295714285714285,0.16295714285714286,0.0,1.6295714285714284
Random,132,1,trans_none,0.0,0.0,0.0,0.0
Random,132,2,m_dbert,-0.6333389830508473,0.05333389830508473,0.0,0.5333389830508474
Random,133,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,133,2,m_random,-0.32575862068965505,0.022575862068965506,0.0,0.22575862068965505
Random,134,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,134,2,m_random,-0.4395454545454546,0.03395454545454546,0.0,0.3395454545454546
Random,135,1,trans_none,0.0,0.0,0.0,0.0
Random,135,2,m_dbert,-1.2035737704918033,0.11035737704918032,0.0,1.1035737704918032
Random,136,1,trans_danish,-0.5,0.0,0.0,0.0
Random,136,2,m_random,-0.4641578947368421,0.03641578947368421,0.0,0.36415789473684207
Random,137,1,trans_none,0.0,0.0,0.0,0.0
Random,137,2,m_bf,-7.699999999999999,0.76,0.0,7.6
Random,138,1,trans_none,0.0,0.0,0.0,0.0
Random,138,2,m_dbert,-1.8364210526315792,0.1736421052631579,0.0,1.736421052631579
Random,139,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,139,2,m_dbert,-0.577494434325035,0.0477494434325035,0.0,0.477494434325035
Random,140,1,trans_none,0.0,0.0,0.0,0.0
Random,140,2,m_random,-1.5786557377049184,0.14786557377049184,0.0,1.4786557377049183
Random,141,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,141,2,m_random,-0.3019090909090909,0.020190909090909093,0.0,0.20190909090909093
Random,142,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,142,2,m_gru,-0.6783749999999998,0.057837499999999986,0.0,0.5783749999999999
Random,143,1,trans_danish,-0.5,0.0,0.0,0.0
Random,143,2,m_textblob,-0.1713650793650793,0.00713650793650793,0.0,0.0713650793650793
Random,144,1,trans_danish,-0.5,0.0,0.0,0.0
Random,144,2,m_dbert,-0.2113174603174599,0.011131746031745991,0.0,0.11131746031745991
Random,145,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,145,2,m_gru,-0.669231884057971,0.0569231884057971,0.0,0.569231884057971
Random,146,1,trans_danish,-0.5,0.0,0.0,0.0
Random,146,2,m_dbert,-1.3734827586206897,0.12734827586206895,0.0,1.2734827586206896
Random,147,1,trans_danish,-0.5,0.0,0.0,0.0
Random,147,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Random,148,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,148,2,m_dbert,-0.4170559881349648,0.03170559881349648,0.0,0.31705598813496483
Random,149,1,trans_danish,-0.5,0.0,0.0,0.0
Random,149,2,m_random,-0.27857971014492755,0.01785797101449275,0.0,0.17857971014492752
Random,150,1,trans_danish,-0.5,0.0,0.0,0.0
Random,150,2,m_bf,-6.7,0.66,0.0,6.6000000000000005
Random,151,1,trans_danish,-0.5,0.0,0.0,0.0
Random,151,2,m_gru,-0.5369999999999999,0.043699999999999996,0.0,0.43699999999999994
Random,152,1,trans_danish,-0.5,0.0,0.0,0.0
Random,152,2,m_random,-0.9558852459016395,0.08558852459016394,0.0,0.8558852459016395
Random,153,1,trans_danish,-0.5,0.0,0.0,0.0
Random,153,2,m_gru,-0.8546774193548388,0.07546774193548388,0.0,0.7546774193548388
Random,154,1,trans_none,0.0,0.0,0.0,0.0
Random,154,2,m_textblob,-0.185,0.0085,0.0,0.085
Random,155,1,trans_none,0.0,0.0,0.0,0.0
Random,155,2,m_textblob,-0.1890714285714286,0.00890714285714286,0.0,0.0890714285714286
Random,156,1,trans_danish,-0.5,0.0,0.0,0.0
Random,156,2,m_gru,-0.9550000000000001,0.0855,0.0,0.8550000000000001
Random,157,1,trans_danish,-0.5,0.0,0.0,0.0
Random,157,2,m_textblob,-0.1340983606557377,0.003409836065573768,0.0,0.03409836065573768
Random,158,1,trans_danish,-0.5,0.0,0.0,0.0
Random,158,2,m_gru,-0.4049655172413793,0.030496551724137927,0.0,0.30496551724137927
Random,159,1,trans_danish,-0.5,0.0,0.0,0.0
Random,159,2,m_bf,-7.1,0.7,0.0,7.0
Random,160,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,160,2,m_bf,-8.5,0.84,0.0,8.4
Random,161,1,trans_none,0.0,0.0,0.0,0.0
Random,161,2,m_gru,-1.1967368421052633,0.10967368421052631,0.0,1.0967368421052632
Random,162,1,trans_none,0.0,0.0,0.0,0.0
Random,162,2,m_gru,-1.1967931034482757,0.10967931034482757,0.0,1.0967931034482756
Random,163,1,trans_danish,-0.5,0.0,0.0,0.0
Random,163,2,m_gru,-0.23723076923076927,0.013723076923076928,0.0,0.13723076923076927
Random,164,1,trans_danish,-0.5,0.0,0.0,0.0
Random,164,2,m_textblob,-0.2196666666666667,0.01196666666666667,0.0,0.1196666666666667
Random,165,1,trans_none,0.0,0.0,0.0,0.0
Random,165,2,m_gru,-1.359,0.12589999999999998,0.0,1.259
Random,166,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,166,2,m_dbert,-0.897104547221143,0.0797104547221143,0.0,0.797104547221143
Random,167,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,167,2,m_dbert,-0.17958333333333318,0.007958333333333317,0.0,0.07958333333333317
Random,168,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,168,2,m_textblob,-0.1256428571428571,0.0025642857142857112,0.0,0.025642857142857113
Random,169,1,trans_none,0.0,0.0,0.0,0.0
Random,169,2,m_random,-0.7766451612903225,0.06766451612903225,0.0,0.6766451612903225
Random,170,1,trans_danish,-0.5,0.0,0.0,0.0
Random,170,2,m_random,-0.4032238805970151,0.030322388059701506,0.0,0.30322388059701505
Random,171,1,trans_danish,-0.5,0.0,0.0,0.0
Random,171,2,m_textblob,-0.22292307692307697,0.012292307692307696,0.0,0.12292307692307697
Random,172,1,trans_danish,-0.5,0.0,0.0,0.0
Random,172,2,m_gru,-0.4214545454545454,0.032145454545454547,0.0,0.32145454545454544
Random,173,1,trans_none,0.0,0.0,0.0,0.0
Random,173,2,m_random,-0.46230434782608687,0.03623043478260869,0.0,0.3623043478260869
Random,174,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,174,2,m_textblob,-0.15103030303030301,0.0051030303030303,0.0,0.051030303030303
Random,175,1,trans_none,0.0,0.0,0.0,0.0
Random,175,2,m_random,-0.11343749999999996,0.0013437499999999951,0.0,0.013437499999999951
Random,176,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,176,2,m_dbert,-0.34443300737690863,0.02444330073769086,0.0,0.2444330073769086
Random,177,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,177,2,m_bf,-6.1,0.6,0.0,6.0
Random,178,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,178,2,m_gru,-0.7045087719298246,0.06045087719298246,0.0,0.6045087719298247
Random,179,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,179,2,m_gru,-1.3415555555555558,0.12415555555555557,0.0,1.2415555555555557
Random,180,1,trans_danish,-0.5,0.0,0.0,0.0
Random,180,2,m_bf,-8.7,0.86,0.0,8.6
Random,181,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,181,2,m_textblob,-0.1570877192982455,0.005708771929824549,0.0,0.057087719298245486
Random,182,1,trans_danish,-0.5,0.0,0.0,0.0
Random,182,2,m_gru,-0.17899999999999996,0.007899999999999996,0.0,0.07899999999999996
Random,183,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,183,2,m_bf,-7.5,0.74,0.0,7.4
Random,184,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,184,2,m_bf,-5.7,0.56,0.0,5.6000000000000005
Random,185,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,185,2,m_random,-0.23368749999999996,0.013368749999999995,0.0,0.13368749999999996
Random,186,1,trans_none,0.0,0.0,0.0,0.0
Random,186,2,m_dbert,-0.638101449275362,0.05381014492753621,0.0,0.5381014492753621
Random,187,1,trans_danish,-0.5,0.0,0.0,0.0
Random,187,2,m_dbert,-0.2203333333333333,0.01203333333333333,0.0,0.12033333333333329
Random,188,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,188,2,m_bf,-8.1,0.8,0.0,8.0
Random,189,1,trans_danish,-0.5,0.0,0.0,0.0
Random,189,2,m_textblob,-0.10255555555555558,0.0002555555555555572,0.0,0.002555555555555572
Random,190,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,190,2,m_gru,-0.160875,0.006087499999999997,0.0,0.06087499999999997
Random,191,1,trans_danish,-0.5,0.0,0.0,0.0
Random,191,2,m_dbert,-1.7561568627450979,0.1656156862745098,0.0,1.6561568627450978
Random,192,1,trans_danish,-0.5,0.0,0.0,0.0
Random,192,2,m_textblob,-0.1438253968253968,0.004382539682539679,0.0,0.04382539682539679
Random,193,1,trans_danish,-0.5,0.0,0.0,0.0
Random,193,2,m_random,-0.737764705882353,0.0637764705882353,0.0,0.637764705882353
Random,194,1,trans_none,0.0,0.0,0.0,0.0
Random,194,2,m_gru,-1.1273793103448275,0.10273793103448274,0.0,1.0273793103448274
Random,195,1,trans_none,0.0,0.0,0.0,0.0
Random,195,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Random,196,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,196,2,m_gru,-0.9576551724137928,0.08576551724137929,0.0,0.8576551724137929
Random,197,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,197,2,m_textblob,-0.2147058823529412,0.011470588235294118,0.0,0.11470588235294119
Random,198,1,trans_none,0.0,0.0,0.0,0.0
Random,198,2,m_textblob,-0.16172727272727266,0.006172727272727267,0.0,0.06172727272727267
Random,199,1,trans_none,0.0,0.0,0.0,0.0
Random,199,2,m_bf,-7.9,0.78,0.0,7.800000000000001
Random,200,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,200,2,m_bf,-7.1,0.7,0.0,7.0
Random,201,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,201,2,m_random,-0.3386969696969697,0.023869696969696968,0.0,0.23869696969696969
Random,202,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,202,2,m_random,-0.27920689655172415,0.017920689655172416,0.0,0.17920689655172417
Random,203,1,trans_danish,-0.5,0.0,0.0,0.0
Random,203,2,m_gru,-0.12658823529411772,0.002658823529411771,0.0,0.02658823529411771
Random,204,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,204,2,m_dbert,-0.19906728847435035,0.009906728847435035,0.0,0.09906728847435035
Random,205,1,trans_none,0.0,0.0,0.0,0.0
Random,205,2,m_gru,-1.3223114754098362,0.1222311475409836,0.0,1.222311475409836
Random,206,1,trans_none,0.0,0.0,0.0,0.0
Random,206,2,m_dbert,-0.3178305084745764,0.02178305084745764,0.0,0.2178305084745764
Random,207,1,trans_danish,-0.5,0.0,0.0,0.0
Random,207,2,m_random,-0.593103448275862,0.0493103448275862,0.0,0.493103448275862
Random,208,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,208,2,m_gru,-0.42416393442622946,0.03241639344262295,0.0,0.3241639344262295
Random,209,1,trans_danish,-0.5,0.0,0.0,0.0
Random,209,2,m_gru,-0.1319047619047619,0.0031904761904761915,0.0,0.031904761904761915
Random,210,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,210,2,m_bf,-7.5,0.74,0.0,7.4
Random,211,1,trans_danish,-0.5,0.0,0.0,0.0
Random,211,2,m_textblob,-0.3867931034482758,0.028679310344827572,0.0,0.28679310344827574
Random,212,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,212,2,m_gru,-0.8045384615384614,0.07045384615384614,0.0,0.7045384615384614
Random,213,1,trans_none,0.0,0.0,0.0,0.0
Random,213,2,m_bf,-6.5,0.64,0.0,6.4
Random,214,1,trans_danish,-0.5,0.0,0.0,0.0
Random,214,2,m_random,-0.6004912280701754,0.050049122807017545,0.0,0.5004912280701754
Random,215,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,215,2,m_gru,-0.2153103448275862,0.011531034482758622,0.0,0.11531034482758622
Random,216,1,trans_danish,-0.5,0.0,0.0,0.0
Random,216,2,m_bf,-7.1,0.7,0.0,7.0
Random,217,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,217,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Random,218,1,trans_danish,-0.5,0.0,0.0,0.0
Random,218,2,m_gru,-0.30210526315789477,0.020210526315789477,0.0,0.2021052631578948
Random,219,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,219,2,m_dbert,-1.2058238636363636,0.11058238636363635,0.0,1.1058238636363635
Random,220,1,trans_none,0.0,0.0,0.0,0.0
Random,220,2,m_gru,-0.7944920634920635,0.06944920634920634,0.0,0.6944920634920635
Random,221,1,trans_none,0.0,0.0,0.0,0.0
Random,221,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Random,222,1,trans_danish,-0.5,0.0,0.0,0.0
Random,222,2,m_bf,-7.699999999999999,0.76,0.0,7.6
Random,223,1,trans_none,0.0,0.0,0.0,0.0
Random,223,2,m_bf,-7.1,0.7,0.0,7.0
Random,224,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,224,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Random,225,1,trans_none,0.0,0.0,0.0,0.0
Random,225,2,m_dbert,-0.6677460317460316,0.056774603174603165,0.0,0.5677460317460317
Random,226,1,trans_none,0.0,0.0,0.0,0.0
Random,226,2,m_random,-0.5562786885245902,0.045627868852459015,0.0,0.45627868852459014
Random,227,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,227,2,m_gru,-0.6384262295081967,0.05384262295081967,0.0,0.5384262295081967
Random,228,1,trans_none,0.0,0.0,0.0,0.0
Random,228,2,m_textblob,-0.17143750000000002,0.00714375,0.0,0.0714375
Random,229,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,229,2,m_bf,-7.5,0.74,0.0,7.4
Random,230,1,trans_none,0.0,0.0,0.0,0.0
Random,230,2,m_bf,-8.299999999999999,0.82,0.0,8.2
Random,231,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,231,2,m_random,-0.2051290322580645,0.010512903225806449,0.0,0.10512903225806448
Random,232,1,trans_danish,-0.5,0.0,0.0,0.0
Random,232,2,m_bf,-6.7,0.66,0.0,6.6000000000000005
Random,233,1,trans_none,0.0,0.0,0.0,0.0
Random,233,2,m_random,-0.8095862068965518,0.07095862068965518,0.0,0.7095862068965518
Random,234,1,trans_danish,-0.5,0.0,0.0,0.0
Random,234,2,m_random,-0.6295873015873016,0.052958730158730156,0.0,0.5295873015873016
Random,235,1,trans_danish,-0.5,0.0,0.0,0.0
Random,235,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Random,236,1,trans_none,0.0,0.0,0.0,0.0
Random,236,2,m_textblob,-0.11236363636363633,0.0012363636363636327,0.0,0.012363636363636327
Random,237,1,trans_danish,-0.5,0.0,0.0,0.0
Random,237,2,m_textblob,-0.18406896551724142,0.00840689655172414,0.0,0.08406896551724141
Random,238,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,238,2,m_textblob,-0.2302142857142857,0.01302142857142857,0.0,0.1302142857142857
Random,239,1,trans_danish,-0.5,0.0,0.0,0.0
Random,239,2,m_dbert,-1.0768571428571427,0.09768571428571426,0.0,0.9768571428571426
Random,240,1,trans_none,0.0,0.0,0.0,0.0
Random,240,2,m_random,-0.4923333333333334,0.03923333333333334,0.0,0.3923333333333334
Random,241,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,241,2,m_gru,-0.24839344262295085,0.014839344262295084,0.0,0.14839344262295084
Random,242,1,trans_spanish,-0.5,0.0,0.0,0.0
Random,242,2,m_gru,-0.2561538461538461,0.015615384615384613,0.0,0.15615384615384612
Random,243,1,trans_danish,-0.5,0.0,0.0,0.0
Random,243,2,m_bf,-6.1,0.6,0.0,6.0
Random,244,1,trans_none,0.0,0.0,0.0,0.0
